recorded_amine,score_amine,counterfactual_amide,score_amide
O=CCNc1ccc(N(C[C@@H]2CCCN(Cc3c[nH]c4ccc(F)cc34)C2)C23CC(C2)C3)nc1Br,0.916686,O=CC(=O)Nc1ccc(N(C[C@@H]2CCCN(Cc3c[nH]c4ccc(F)cc34)C2)C23CC(C2)C3)nc1Br,0.705031
COc1ccccc1CCN(CCCN)CCN(C)CC=O,0.298762,COc1ccccc1CCN(CCCN)CCN(C)C(=O)C=O,0.06115
c1ccc2c(c1)CCN=C2CCNC[C@@H]1CCCN1,0.354078,O=C(NCCC1=NCCc2ccccc21)[C@@H]1CCCN1,0.016668
CN(CCN1CCC[C@H]1CNc1cccc2cc[nH]c12)Cc1ccc(F)cc1,0.986348,CN(CCN1CCC[C@H]1CNc1cccc2cc[nH]c12)C(=O)c1ccc(F)cc1,0.953527
N[C@H](CS)CN1CC(CNCCc2ccc(O)cc2)C1,0.652054,N[C@H](CS)CN1CC(C(=O)NCCc2ccc(O)cc2)C1,0.044418
C[C@H](N)CN1CC(N2CC(N(Cc3ccc(N)c(Br)c3)c3cc(F)ccc3O)C2)C1,0.96959,C[C@H](N)CN1CC(N2CC(N(C(=O)c3ccc(N)c(Br)c3)c3cc(F)ccc3O)C2)C1,0.936985
CC(C)C[C@@H](CNc1ccc(Br)cc1N)NC1CNC1,0.098176,CC(C)C[C@H](NC1CNC1)C(=O)Nc1cc(Br)ccc1N,0.022652
CC[C@H](N)CN1CCC(N2CCc3ccccc3C2c2c[nH]c3ccc(Br)cc23)CC1,0.999997,CC[C@H](N)C(=O)N1CCC(N2CCc3ccccc3C2c2c[nH]c3ccc(Br)cc23)CC1,0.947403
C[C@H](O)CNCC1CCN1,0.017541,C[C@H](O)CNC(=O)C1CCN1,0.002975
Oc1cc(Br)ccc1NCCNC[C@@H]1CCCN1,0.35981,O=C(NCCNc1ccc(Br)cc1O)[C@@H]1CCCN1,0.027218
N[C@H](CO)CN1CCC[C@@H]1CNCCc1ccccc1,0.695075,N[C@H](CO)CN1CCC[C@@H]1C(=O)NCCc1ccccc1,0.063633
NCCc1ccc(OC(=O)CCNCC2(N(Cc3c[nH]c4cc(Br)ccc34)CC3CNC3)CCC2)cc1,0.699892,NCCc1ccc(OC(=O)CCN(CC2(NCc3c[nH]c4cc(Br)ccc34)CCC2)C(=O)C2CNC2)cc1,0.112786
C=CCNCC1CCN1CCNC,0.048688,C=CCNC(=O)C1CCN1CCNC,0.014358
N[C@H](CCCNc1cccc2cc[nH]c12)CNCCc1ccc(O)cc1,0.93427,N[C@H](CCC(=O)Nc1cccc2cc[nH]c12)CNCCc1ccc(O)cc1,0.557304
Oc1cc(F)c(F)cc1N(CC1CCN1)C1CCCN(Cc2c[nH]c3ccc(Br)cc23)C1,0.994242,O=C(C1CCN1)N(c1cc(F)c(F)cc1O)C1CCCN(Cc2c[nH]c3ccc(Br)cc23)C1,0.964319
Oc1ccc(Br)cc1N(Cc1c[nH]c2cc(Br)ccc12)C[C@H]1CCCN1C[C@@H]1CCCNC1,0.996812,O=C([C@@H]1CCCNC1)N1CCC[C@@H]1CN(Cc1c[nH]c2cc(Br)ccc12)c1cc(Br)ccc1O,0.572285
NCCN1CCC[C@H]1CNCCc1ccccc1Br,0.842627,NCCN1CCC[C@H]1C(=O)NCCc1ccccc1Br,0.132544
CNCCN(Cc1c[nH]c2ccc(Br)cc12)c1cc(N(C[C@H]2CCCN2)C2CC2)ccc1O,0.960587,CNCC(=O)N(Cc1c[nH]c2ccc(Br)cc12)c1cc(N(C[C@H]2CCCN2)C2CC2)ccc1O,0.932351
COc1cccc2c1CCNC2CN1CCC[C@H]1CO,0.953654,COc1cccc2c1CCNC2C(=O)N1CCC[C@H]1CO,0.022943
NCCCN(CCCCN(CCBr)Cc1c[nH]c2ccccc12)c1cccnc1F,0.961854,NCCCN(CCCCN(Cc1c[nH]c2ccccc12)C(=O)CBr)c1cccnc1F,0.344857
N[C@H](CNCCN1CC(N2CCC(Nc3cc(F)ccc3O)CC2)C1)Cc1c[nH]c2ccccc12,0.968036,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCN1CC(N2CCC(Nc3cc(F)ccc3O)CC2)C1,0.930947
Oc1ccc(F)cc1NCCCNCCc1ccccc1Br,0.846496,O=C(CCNCCc1ccccc1Br)Nc1cc(F)ccc1O,0.15435
Oc1ccc(CCNCC2CCN(C3CCCNC3)CC2)cc1,0.820055,O=C(NCCc1ccc(O)cc1)C1CCN(C2CCCNC2)CC1,0.404073
CNCCN(CCCN)c1ccc(Br)cc1N,0.06069,CNCC(=O)N(CCCN)c1ccc(Br)cc1N,0.100794
NCCN1CCC1CN(CCc1c[nH]c2ccccc12)C1CCCN(Cc2cccc(F)c2F)C1,0.851268,NCC(=O)N1CCC1CN(CCc1c[nH]c2ccccc12)C1CCCN(Cc2cccc(F)c2F)C1,0.934117
N#Cc1cc(N)cc(N(CCc2ccccc2)C2CCN(C3CCN(Cc4ccc(F)cc4)C3)C2)c1,0.949918,N#Cc1cc(N)cc(N(CCc2ccccc2)C2CCN(C3CCN(C(=O)c4ccc(F)cc4)C3)C2)c1,0.872093
C=CCNc1cc(C#N)ccc1O,0.050359,C=CC(=O)Nc1cc(C#N)ccc1O,0.001761
NCCN1CCC(N(Cc2ccccc2O)C2CN(Cc3c[nH]c4ccc(Br)cc34)C2)C1,0.956845,NCC(=O)N1CCC(N(Cc2ccccc2O)C2CN(Cc3c[nH]c4ccc(Br)cc34)C2)C1,0.980691
Brc1ccccc1CCNCC1c2ccc(Br)c3c2C(=NCC3)CN1CC1CCN1,0.909736,O=C(C1CCN1)N(CCc1ccccc1Br)CC1NCC2=NCCc3c(Br)ccc1c32,0.173626
CN(CCN1CCC1C(=O)O)CC1CCN1c1cc(F)ccc1C(=O)CCl,0.387459,CN(CC(=O)N1CCC1C(=O)O)CC1CCN1c1cc(F)ccc1C(=O)CCl,0.144341
Oc1cc(Br)ccc1N(CC1CCN1CC1CCN1)C(CCl)c1ccc(Br)cc1,0.997471,O=C(C1CCN1)N1CCC1CN(c1ccc(Br)cc1O)C(CCl)c1ccc(Br)cc1,0.533055
OCCCNCCCNCc1ccc(F)cc1,0.12017,O=C(CCNCc1ccc(F)cc1)NCCCO,0.00205
C[C@@H](O)CN(C)CC(=O)O,0.003857,C[C@@H](O)C(=O)N(C)CC(=O)O,0.00142
Nc1ccc(NCCN2CCC2CNCCc2ccc(O)cc2)cc1,0.921015,Nc1ccc(NCCN2CCC2C(=O)NCCc2ccc(O)cc2)cc1,0.28905
CN(CC(=O)O)C[C@H](N)CS,0.006496,CN(CC(=O)O)C(=O)[C@H](N)CS,0.002637
c1cc(NCC2CN(C[C@@H]3CCCN3)C2)c2[nH]ccc2c1,0.569544,O=C(Nc1cccc2cc[nH]c12)C1CN(C[C@@H]2CCCN2)C1,0.072322
Brc1ccc2c(CN3CCC3CN(CC3CCNCC3)C3CC3)c[nH]c2c1,0.908294,O=C(C1CCNCC1)N(CC1CCN1Cc1c[nH]c2cc(Br)ccc12)C1CC1,0.569995
CNCCN1CCC(N(Cc2c[nH]c3ccc(Br)cc23)c2cc(Br)ccc2N)C1,0.988206,CNCC(=O)N1CCC(N(Cc2c[nH]c3ccc(Br)cc23)c2cc(Br)ccc2N)C1,0.571995
O=CCN1CCC(O)CC1,0.010706,O=CC(=O)N1CCC(O)CC1,0.004243
O=C1CN(c2cc(CN3CCCCC3)ccc2NC2CNC2)C1,0.038063,O=C1CN(c2cc(C(=O)N3CCCCC3)ccc2NC2CNC2)C1,0.00155
O=C(O)CC[C@H](CNCCc1c[nH]c2ccc(O)cc12)NCC1CCN1,0.81691,O=C(CC[C@@H](NCC1CCN1)C(=O)O)NCCc1c[nH]c2ccc(O)cc12,0.491477
NCCCN(c1ccc(B(O)O)cc1)C1CCN(C2CCN(Cc3c[nH]c4ccc(F)cc34)C2)C1,0.976529,NCCC(=O)N(c1ccc(B(O)O)cc1)C1CCN(C2CCN(Cc3c[nH]c4ccc(F)cc34)C2)C1,0.792638
CC[C@H](N)CN[C@H](C)CNCCCCN,0.020242,CC[C@H](N)CN[C@H](C)C(=O)NCCCCN,0.004747
CN(CCNCCc1ccccc1)C[C@@H](N)CO,0.243563,CN(CC(=O)NCCc1ccccc1)C[C@@H](N)CO,0.007353
C=CCNCc1ccc(N(CCNC)C[C@@H](N)CO)c(Br)c1,0.093361,C=CCN(Cc1ccc(NCCNC)c(Br)c1)C(=O)[C@@H](N)CO,0.037704
NCCCNc1cccnc1Br,0.042439,NCCC(=O)Nc1cccnc1Br,0.003513
NCCc1ccccc1N(CCc1c[nH]c2ccccc12)C[C@H]1CCCN1CCBr,0.993009,NCCc1ccccc1N(CCc1c[nH]c2ccccc12)C[C@H]1CCCN1C(=O)CBr,0.404723
CN(CCN1CCC(N(CCBr)CCc2ccc(O)cc2)CC1)c1ccnc(F)c1,0.987995,CN(CCN1CCC(N(CCc2ccc(O)cc2)C(=O)CBr)CC1)c1ccnc(F)c1,0.975403
N#Cc1ccc(O)c(N(CCBr)CCN2CCCC(NCCc3ccc(O)cc3)C2)c1,0.988737,N#Cc1ccc(O)c(N(CCN2CCCC(NCCc3ccc(O)cc3)C2)C(=O)CBr)c1,0.955365
C[C@H](N)CN1CCC[C@H]1CNc1cc(Br)cc(C#N)c1,0.620647,C[C@H](N)CN1CCC[C@H]1C(=O)Nc1cc(Br)cc(C#N)c1,0.102392
CN(CCN(C[C@@H]1CCCN1)c1ccc(Br)cc1)Cc1cccc(Br)c1,0.969677,CN(CCN(C(=O)[C@@H]1CCCN1)c1ccc(Br)cc1)Cc1cccc(Br)c1,0.913769
CCCN1CCC[C@@H]1CN[C@H](CS)CNCc1cccc(OC)c1,0.724736,CCCN1CCC[C@@H]1CN[C@H](CS)C(=O)NCc1cccc(OC)c1,0.395711
O[C@@H]1CCCN(Cc2ccc(NCCC3NCCc4c(Br)cccc43)c(Br)c2)C1,0.936209,O=C(c1ccc(NCCC2NCCc3c(Br)cccc32)c(Br)c1)N1CCC[C@@H](O)C1,0.288499
C#CCNCCCN(Cc1cccnc1)[C@@H](CO)CNCc1cccc(OC)c1,0.508587,C#CCN(CCCN[C@@H](CO)CNCc1cccc(OC)c1)C(=O)c1cccnc1,0.048447
Brc1ccc2[nH]cc(CN(CCCNCCc3ccncc3)C[C@H]3CCCN3)c2c1,0.987714,O=C(CCN(Cc1c[nH]c2ccc(Br)cc12)C[C@H]1CCCN1)NCCc1ccncc1,0.927387
N#Cc1ccc(N(Cc2c[nH]c3ccc(Br)cc23)C2CCCN(CC3CCN3CCN)C2)c(N)c1,0.994784,N#Cc1ccc(N(Cc2c[nH]c3ccc(Br)cc23)C2CCCN(CC3CCN3C(=O)CN)C2)c(N)c1,0.976752
C[C@@H](N)CN1CCC[C@H]1CN(C[C@H]1CCCN1C[C@@H](N)c1ccccc1)c1cc(F)c(F)cc1O,0.835179,C[C@@H](N)C(=O)N1CCC[C@H]1CN(C[C@H]1CCCN1C[C@@H](N)c1ccccc1)c1cc(F)c(F)cc1O,0.753697
Oc1ccc2[nH]cc(CCNC[C@@H]3CCCN3CCCNCCc3ccncc3)c2c1,0.976136,O=C(NCCc1c[nH]c2ccc(O)cc12)[C@@H]1CCCN1CCCNCCc1ccncc1,0.983458
Nc1c(Br)cccc1NCCCN(CCc1c[nH]c2ccccc12)CC1CCN1,0.978686,Nc1c(Br)cccc1N(CCCNCCc1c[nH]c2ccccc12)C(=O)C1CCN1,0.899307
C[C@H](N)CN(c1ccccc1O)C1CCN(CCCNCCc2c[nH]c3ccc(O)cc23)CC1,0.986857,C[C@H](N)C(=O)N(CCCN1CCC(Nc2ccccc2O)CC1)CCc1c[nH]c2ccc(O)cc12,0.908048
CC[C@H](N)CN(CC(=O)O)C[C@@H](N)Cc1c[nH]c2ccccc12,0.265987,CC[C@H](N)CN(CC(=O)O)C(=O)[C@@H](N)Cc1c[nH]c2ccccc12,0.045773
COc1cccc2c1CCNC2CCN(Cc1cccc(F)c1F)C1CC1,0.999998,COc1cccc2c1CCN(C(=O)c1cccc(F)c1F)C2CCNC1CC1,0.761038
NCCCN(CCc1ccc(O)cc1)C[C@@H]1CCCN1Cc1c[nH]c2ccc(Br)cc12,0.999998,NCCC(=O)N(CCc1ccc(O)cc1)C[C@@H]1CCCN1Cc1c[nH]c2ccc(Br)cc12,0.980484
NCCCN1CCNCC1,0.020941,NCCC(=O)N1CCNCC1,0.007437
O[C@H]1CCCN(C[C@@H]2CCCN2)C1,0.059864,O=C([C@@H]1CCCN1)N1CCC[C@H](O)C1,0.004513
COc1ccc(N(CCCN)C2CCN(C3CCN(Cc4ccc(F)cc4)CC3)C2)c(N)c1,0.969083,COc1ccc(N(C(=O)CCN)C2CCN(C3CCN(Cc4ccc(F)cc4)CC3)C2)c(N)c1,0.668675
COc1ccccc1CCN(C[C@H](N)Cc1ccc(O)cc1)C[C@H]1CCCN1,0.988301,COc1ccccc1CCN(C[C@H](N)Cc1ccc(O)cc1)C(=O)[C@H]1CCCN1,0.456804
NCCN1CCC(N(CC2CCN2Cc2c[nH]c3ccc(Br)cc23)c2ccc(Br)cc2O)CC1,0.996959,NCC(=O)N1CCC(N(CC2CCN2Cc2c[nH]c3ccc(Br)cc23)c2ccc(Br)cc2O)CC1,0.926144
NCCN1CCN(c2c(F)cccc2CN2CC(=O)C2)CC1,0.061177,NCCN1CCN(c2c(F)cccc2C(=O)N2CC(=O)C2)CC1,0.078247
Oc1cc(F)c(F)cc1NCC1CCN1CC1CCN1,0.719912,O=C(C1CCN1)N(CC1CCN1)c1cc(F)c(F)cc1O,0.245831
CC[C@@H](CN1CC(N2CCC2C(=O)O)C1)NCc1ccc(N)c(Br)c1,0.693431,CC[C@@H](CN1CC(N2CCC2C(=O)O)C1)NC(=O)c1ccc(N)c(Br)c1,0.743724
NCCCN(CCc1ccccc1)CC1CCN(c2c(F)cccc2CNC2CC2)CC1,0.680461,NCCCN(CCc1ccccc1)CC1CCN(c2c(F)cccc2C(=O)NC2CC2)CC1,0.493997
NC(=O)CC[C@H](N)CN(CCCN1CCC[C@H]1C(=O)Oc1cc(Br)ccc1N)Cc1c[nH]c2ccccc12,0.928205,NC(=O)CC[C@H](N)C(=O)N(CCCN1CCC[C@H]1C(=O)Oc1cc(Br)ccc1N)Cc1c[nH]c2ccccc12,0.634184
COc1ccccc1CNCCN,0.048891,COc1ccccc1CNC(=O)CN,0.001592
O=CCN1CCC1CN1CCC[C@H]1CNCc1ccc(O)cc1,0.781263,O=CCN1CCC1CN1CCC[C@H]1C(=O)NCc1ccc(O)cc1,0.219928
C=CCN(Cc1ccc(F)cc1)C[C@H]1CCCN1,0.122908,C=CCN(Cc1ccc(F)cc1)C(=O)[C@H]1CCCN1,0.025243
C[C@H](CN(C)CC(=O)O)NC[C@@H](C)N,0.011137,CNCC(=O)N(C[C@@H](C)N)[C@H](C)C(=O)O,0.003059
C[C@H](N)CN(Cc1ccccc1O)CC1(N(CCCN)Cc2c[nH]c3ccc(Br)cc23)CCC1,0.982668,C[C@H](N)C(=O)N(Cc1ccccc1O)CC1(N(CCCN)Cc2c[nH]c3ccc(Br)cc23)CCC1,0.911279
Cc1cc(N(CCc2c[nH]c3ccccc23)C2CCN(C3CCN(CCN)C3)CC2)cnc1F,0.973536,Cc1cc(N(CCc2c[nH]c3ccccc23)C2CCN(C3CCN(C(=O)CN)C3)CC2)cnc1F,0.940544
NCCN1CC(N(C[C@@H]2CCCN2C[C@@H](N)Cc2ccc(O)cc2)c2cccc3cc[nH]c23)C1,0.984259,NCC(=O)N1CC(N(C[C@@H]2CCCN2C[C@@H](N)Cc2ccc(O)cc2)c2cccc3cc[nH]c23)C1,0.916654
C[C@H](O)CNCCNc1cc(Br)cc(C#N)c1,0.035392,C[C@H](O)CNCC(=O)Nc1cc(Br)cc(C#N)c1,0.004367
Oc1ccc(Br)cc1NC[C@H]1CCCNC1,0.336199,O=C(Nc1cc(Br)ccc1O)[C@H]1CCCNC1,0.028591
Oc1cc(F)c(F)cc1NCC1CCN(CC2CCN2)CC1,0.65886,O=C(C1CCN1)N(CC1CCNCC1)c1cc(F)c(F)cc1O,0.214004
CC[C@H](C)[C@@H](N)CN(C)CCN1CC(CNc2cc(OC)ccc2O)C1,0.216313,CC[C@H](C)[C@@H](N)CN(C)CCN1CC(C(=O)Nc2cc(OC)ccc2O)C1,0.062541
Nc1cc(Br)ccc1NCC[C@@H](N)CNC1CC1,0.131637,Nc1cc(Br)ccc1NC(=O)C[C@@H](N)CNC1CC1,0.011383
CC[C@H](N)CN1CCC[C@@H]1CN(C)CCN(Cc1c[nH]c2ccc(Br)cc12)c1cccnc1Br,0.994939,CC[C@H](N)C(=O)N1CCC[C@@H]1CN(C)CCN(Cc1c[nH]c2ccc(Br)cc12)c1cccnc1Br,0.917044
O=C(O)[C@@H]1CCCN1CC1CCN1CCCNCc1c[nH]c2ccc(Br)cc12,0.826906,O=C(O)C1CCN1CCCN(Cc1c[nH]c2ccc(Br)cc12)C(=O)[C@@H]1CCCN1,0.821024
NCCCNc1cc(F)c(F)cc1O,0.06007,NCCC(=O)Nc1cc(F)c(F)cc1O,0.004865
CC[C@@H](CN1CCC1C(=O)O)NCCC=O,0.010575,CC[C@@H](C(=O)O)N(CCC=O)C(=O)C1CCN1,0.001576
C=CCN(c1ncc(Br)cc1C)C1(CN(CCc2ccccc2OC)C2CNC2)CCC1,0.966752,C=CC(=O)N(c1ncc(Br)cc1C)C1(CN(CCc2ccccc2OC)C2CNC2)CCC1,0.789067
NCCCN(C[C@@H]1Cc2ccccc2CN1C1CCNC1)c1cc(F)ccc1O,0.987224,NCCC(=O)N(C[C@@H]1Cc2ccccc2CN1C1CCNC1)c1cc(F)ccc1O,0.970352
CN(CCN1CCC(=O)C1)c1ccc(N)c(N)c1,0.045317,CN(CC(=O)N1CCC(=O)C1)c1ccc(N)c(N)c1,0.002834
CC[C@@H](CNCc1ccccc1)NC1CCNC1,0.230929,CC[C@H](NC1CCNC1)C(=O)NCc1ccccc1,0.024337
O=C(O)[C@@H]1CCCN1CC1CN(CCCNCc2cccc(Br)c2)C1,0.480413,O=C(O)C1CN(CCCN(Cc2cccc(Br)c2)C(=O)[C@@H]2CCCN2)C1,0.535429
Fc1ccc(CN(CCCN(C2CCC2)C2CCNC2)c2cccc3cc[nH]c23)cc1,0.994511,O=C(c1ccc(F)cc1)N(CCCN(C1CCC1)C1CCNC1)c1cccc2cc[nH]c12,0.979382
N[C@H](CCCN1CCC[C@@H]1C(=O)O)CNCCc1c[nH]c2ccccc12,0.772508,N[C@H](CCC(=O)N1CCC[C@@H]1C(=O)O)CNCCc1c[nH]c2ccccc12,0.144326
N#Cc1ccc(OC(=O)[C@@H]2CCCN(C[C@H](N)CO)C2)c(N)c1,0.042621,N#Cc1ccc(OC(=O)[C@@H]2CCCN(C(=O)[C@H](N)CO)C2)c(N)c1,0.000361
N[C@H](CCNc1cccnc1Br)CN1CCC(NCCc2c[nH]c3ccccc23)CC1,0.965557,N[C@H](CC(=O)Nc1cccnc1Br)CN1CCC(NCCc2c[nH]c3ccccc23)CC1,0.933065
C[C@H](CNc1c(O)cccc1CNCCc1c[nH]c2ccccc12)NC1CCCNC1,0.727185,C[C@H](CNc1c(O)cccc1C(=O)NCCc1c[nH]c2ccccc12)NC1CCCNC1,0.589241
CN(CCNC1CC1)c1cc(N)cc(C#N)c1,0.083461,CN(CC(=O)NC1CC1)c1cc(N)cc(C#N)c1,0.002874
C[C@@H](NCCN(C)CCCN)c1ccccc1,0.307082,CNCCN(C(=O)CCN)[C@H](C)c1ccccc1,0.033692
C[C@@H](CN1CCCC(N(CCN)c2cc(F)ccc2O)C1)NCc1c[nH]c2cc(Br)ccc12,0.997207,C[C@@H](CN1CCCC(N(C(=O)CN)c2cc(F)ccc2O)C1)NCc1c[nH]c2cc(Br)ccc12,0.989819
NC1(CN2CCC[C@H]2CNc2cccc3cc[nH]c23)CCC1,0.757982,NC1(CN2CCC[C@H]2C(=O)Nc2cccc3cc[nH]c23)CCC1,0.189387
C[C@@H](CN1CCC(N(CCN)c2ccccc2O)CC1)NCCBr,0.408408,C[C@@H](CN1CCC(N(CCN)c2ccccc2O)CC1)NC(=O)CBr,0.101585
CNCCN1CCC[C@H]1CN1CCc2c(Br)cccc2C1CNc1ccccc1S,0.961091,CNCCN1CCC[C@H]1CN1CCc2c(Br)cccc2C1C(=O)Nc1ccccc1S,0.830924
C=CCN1CCC[C@H]1CN[C@@H](CS)CN(Cc1c[nH]c2ccc(Br)cc12)c1ccc(Br)cc1O,0.994396,C=CC(=O)N(C[C@@H]1CCCN1)[C@@H](CS)CN(Cc1c[nH]c2ccc(Br)cc12)c1ccc(Br)cc1O,0.557512
CN(CCCN1CC(=O)C1)CCN(CCN)c1ccc(Br)cc1,0.085253,CN(CCCN1CC(=O)C1)CCN(C(=O)CN)c1ccc(Br)cc1,0.646453
Oc1ccc(CCNCCCN2CCCC(N(CCBr)c3cccnc3Br)C2)cc1,0.996876,O=C(CCN1CCCC(N(CCBr)c2cccnc2Br)C1)NCCc1ccc(O)cc1,0.926918
CC(C)C[C@H](N)CN1CCC[C@H]1C(=O)O,0.010713,CC(C)C[C@H](N)C(=O)N1CCC[C@H]1C(=O)O,0.002263
C[C@@H](CNc1cc(F)ccc1O)NC[C@@H]1CCCN1,0.386387,C[C@@H](CNc1cc(F)ccc1O)NC(=O)[C@@H]1CCCN1,0.043508
C[C@@H](CN(C)CCNc1ccccc1O)NC1CCCNC1,0.363042,C[C@@H](CN(C)CC(=O)Nc1ccccc1O)NC1CCCNC1,0.059743
N[C@@H](Cc1ccc(O)cc1)CN(C[C@@H]1CCCN1CC1CCN1)c1cc(Br)ccc1O,0.994378,N[C@@H](Cc1ccc(O)cc1)C(=O)N(C[C@@H]1CCCN1CC1CCN1)c1cc(Br)ccc1O,0.984285
Oc1cc(Br)ccc1N(CC1CCNCC1)C1CCNCC1,0.105508,O=C(C1CCNCC1)N(c1ccc(Br)cc1O)C1CCNCC1,0.052403
O=CCN(CCc1c[nH]c2ccccc12)CC1CN(CCCNCc2ccc(F)cc2)C1,0.995515,O=CC(=O)N(CCCN1CC(CNCCc2c[nH]c3ccccc23)C1)Cc1ccc(F)cc1,0.976859
Oc1ccccc1NCCNCC1CNC1,0.567345,O=C(NCCNc1ccccc1O)C1CNC1,0.070608
CNCCN1CCC[C@@H]1CN(Cc1c[nH]c2cc(Br)ccc12)c1cccc(B(O)O)c1,0.993447,CNCC(=O)N1CCC[C@@H]1CN(Cc1c[nH]c2cc(Br)ccc12)c1cccc(B(O)O)c1,0.323536
Fc1ccc(C(CCl)N2CCC2CN2CCC[C@@H]2CN(CCBr)c2ccnc3ccccc23)c(F)c1,0.975804,O=C(CBr)N(C[C@H]1CCCN1CC1CCN1C(CCl)c1ccc(F)cc1F)c1ccnc2ccccc12,0.946629
Oc1ccc(Br)cc1NC[C@@H](Cc1c[nH]c2ccccc12)N(CC1CCN1)CC1CCN1,0.940259,O=C(C1CCN1)N(CC1CCN1)[C@@H](CNc1cc(Br)ccc1O)Cc1c[nH]c2ccccc12,0.60797
NCCCN1CCC[C@@H]1CNc1ccc(Br)cc1,0.319562,NCCCN1CCC[C@@H]1C(=O)Nc1ccc(Br)cc1,0.023472
O=C(O)c1ccc(O)c(NCC2CCNCC2)c1,0.118021,O=C(O)c1ccc(O)c(NC(=O)C2CCNCC2)c1,0.011434
O=C1CN(CCNCC2NCCc3c(Br)cccc32)C1,0.202609,O=C1CN(C(=O)CNCC2NCCc3c(Br)cccc32)C1,0.071042
CN(CCNCCc1c[nH]c2ccc(O)cc12)Cc1ccc(O)c(N)c1,0.989457,CN(CC(=O)NCCc1c[nH]c2ccc(O)cc12)Cc1ccc(O)c(N)c1,0.4847
NCCCN1CCC1CN(c1ccc(Br)cc1)c1ccnc(F)c1,0.837887,NCCC(=O)N1CCC1CN(c1ccc(Br)cc1)c1ccnc(F)c1,0.03698
C[C@H](NCc1cccc(F)c1F)C(=O)O,0.001332,C[C@H](NC(=O)c1cccc(F)c1F)C(=O)O,0.000281
NC1(CN2CCC[C@@H]2CNc2ccc(Br)cc2)CCC1,0.462738,NC1(CN2CCC[C@@H]2C(=O)Nc2ccc(Br)cc2)CCC1,0.042527
NCCN(CC1CCN1CCN)c1cc(F)ccc1O,0.417836,NCCN1CCC1CN(C(=O)CN)c1cc(F)ccc1O,0.61969
Brc1cc(CNCCc2c[nH]c3ccccc23)ccc1N(C[C@@H]1CCCN1)C1CNC1,0.93903,O=C(NCCc1c[nH]c2ccccc12)c1ccc(N(C[C@@H]2CCCN2)C2CNC2)c(Br)c1,0.934492
O=C(O)CNC[C@H]1CCCN1CCO,0.023985,O=C(O)CN(C[C@H]1CCCN1)C(=O)CO,0.003282
C=CCN(CCCNc1cc(F)ccc1O)CC1CCN1,0.699703,C=CCN(CCCNc1cc(F)ccc1O)C(=O)C1CCN1,0.083146
COc1ccc(CN(CCCN)C2CCN(Cc3cccc(F)c3N)CC2)cc1,0.838914,COc1ccc(CN(C(=O)CCN)C2CCN(Cc3cccc(F)c3N)CC2)cc1,0.129626
NC1(CN2CCC[C@H]2CNc2ccnc3ccccc23)CCC1,0.718614,NC1(CN2CCC[C@H]2C(=O)Nc2ccnc3ccccc23)CCC1,0.115997
N[C@@H](CCN1CCCC(=O)C1)C(=O)O,0.01323,N[C@@H](CC(=O)N1CCCC(=O)C1)C(=O)O,0.001308
CNCCN(Cc1ccccc1OC)C1CCCNC1,0.265539,CNCC(=O)N(Cc1ccccc1OC)C1CCCNC1,0.091729
Fc1cccc(CN2CCCC(N(CC3CCN3)c3ccc(Br)cc3)C2)c1F,0.989501,O=C(C1CCN1)N(c1ccc(Br)cc1)C1CCCN(Cc2cccc(F)c2F)C1,0.719686
COc1ccccc1CCN(CCCN)CC1CCN1,0.851822,COc1ccccc1CCN(CCCN)C(=O)C1CCN1,0.041194
COc1cccc(CN(Cc2ccnc(F)c2)CC2CCN2CCN)c1,0.881195,COc1cccc(CN(Cc2ccnc(F)c2)CC2CCN2C(=O)CN)c1,0.152558
CN(CCCN)CCN(CCc1ccccc1Br)C[C@@H](N)Cc1c[nH]c2ccccc12,0.950094,CN(CCN(CCc1ccccc1Br)C[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)CCN,0.857955
CN(CCBr)CCN1CCC(N(c2cccc3cc[nH]c23)C(CCl)c2ccc(F)cc2F)C1,0.968361,CN(CCN1CCC(N(c2cccc3cc[nH]c23)C(CCl)c2ccc(F)cc2F)C1)C(=O)CBr,0.968502
C#CCNC[C@@H](N)CO,0.015766,C#CCNC(=O)[C@@H](N)CO,0.002497
Nc1cc(CN2CCNCC2)ccc1OC(=O)[C@H]1CCCN1,0.060948,Nc1cc(C(=O)N2CCNCC2)ccc1OC(=O)[C@H]1CCCN1,0.011344
N[C@@H](Cc1ccc(O)cc1)CN(CCc1c[nH]c2ccccc12)CC1CCN1,0.993664,N[C@@H](Cc1ccc(O)cc1)CN(CCc1c[nH]c2ccccc12)C(=O)C1CCN1,0.80669
N[C@@H](CCNc1ccccc1S)CN1CCC(=O)C1,0.130146,N[C@@H](CC(=O)Nc1ccccc1S)CN1CCC(=O)C1,0.005125
C[C@@H](N)CN(C)CCN1CCC[C@@H]1CNc1ccc(B(O)O)cc1,0.146322,CNCCN1CCC[C@@H]1CN(C(=O)[C@@H](C)N)c1ccc(B(O)O)cc1,0.229643
NCCN1CCC1CN(Cc1c[nH]c2cc(Br)ccc12)c1cccc(Br)c1N,0.994573,NCC(=O)N1CCC1CN(Cc1c[nH]c2cc(Br)ccc12)c1cccc(Br)c1N,0.525448
